kind	class	method	param	index	uri
METHOD	org.cache2k.CacheEntry	getException()	null	null	/Users/nima/Developer/annotator-run/src/main/java/org/cache2k/CacheEntry.java
METHOD	org.cache2k.processor.EntryProcessor	process(org.cache2k.processor.MutableCacheEntry)	null	null	/Users/nima/Developer/annotator-run/src/main/java/org/cache2k/processor/EntryProcessor.java
FIELD	org.cache2k.config.Cache2kConfig	null	name	null	/Users/nima/Developer/annotator-run/src/main/java/org/cache2k/config/Cache2kConfig.java
FIELD	org.cache2k.config.Cache2kConfig	null	keyType	null	/Users/nima/Developer/annotator-run/src/main/java/org/cache2k/config/Cache2kConfig.java
FIELD	org.cache2k.config.Cache2kConfig	null	valueType	null	/Users/nima/Developer/annotator-run/src/main/java/org/cache2k/config/Cache2kConfig.java
FIELD	org.cache2k.config.Cache2kConfig	null	expireAfterWrite	null	/Users/nima/Developer/annotator-run/src/main/java/org/cache2k/config/Cache2kConfig.java
FIELD	org.cache2k.config.Cache2kConfig	null	timerLag	null	/Users/nima/Developer/annotator-run/src/main/java/org/cache2k/config/Cache2kConfig.java
FIELD	org.cache2k.config.Cache2kConfig	null	loaderExecutor	null	/Users/nima/Developer/annotator-run/src/main/java/org/cache2k/config/Cache2kConfig.java
FIELD	org.cache2k.config.Cache2kConfig	null	refreshExecutor	null	/Users/nima/Developer/annotator-run/src/main/java/org/cache2k/config/Cache2kConfig.java
FIELD	org.cache2k.config.Cache2kConfig	null	asyncListenerExecutor	null	/Users/nima/Developer/annotator-run/src/main/java/org/cache2k/config/Cache2kConfig.java
FIELD	org.cache2k.config.Cache2kConfig	null	executor	null	/Users/nima/Developer/annotator-run/src/main/java/org/cache2k/config/Cache2kConfig.java
FIELD	org.cache2k.config.Cache2kConfig	null	expiryPolicy	null	/Users/nima/Developer/annotator-run/src/main/java/org/cache2k/config/Cache2kConfig.java
FIELD	org.cache2k.config.Cache2kConfig	null	resiliencePolicy	null	/Users/nima/Developer/annotator-run/src/main/java/org/cache2k/config/Cache2kConfig.java
FIELD	org.cache2k.config.Cache2kConfig	null	loader	null	/Users/nima/Developer/annotator-run/src/main/java/org/cache2k/config/Cache2kConfig.java
FIELD	org.cache2k.config.Cache2kConfig	null	writer	null	/Users/nima/Developer/annotator-run/src/main/java/org/cache2k/config/Cache2kConfig.java
FIELD	org.cache2k.config.Cache2kConfig	null	advancedLoader	null	/Users/nima/Developer/annotator-run/src/main/java/org/cache2k/config/Cache2kConfig.java
FIELD	org.cache2k.config.Cache2kConfig	null	asyncLoader	null	/Users/nima/Developer/annotator-run/src/main/java/org/cache2k/config/Cache2kConfig.java
FIELD	org.cache2k.config.Cache2kConfig	null	exceptionPropagator	null	/Users/nima/Developer/annotator-run/src/main/java/org/cache2k/config/Cache2kConfig.java
FIELD	org.cache2k.config.Cache2kConfig	null	weigher	null	/Users/nima/Developer/annotator-run/src/main/java/org/cache2k/config/Cache2kConfig.java
FIELD	org.cache2k.config.Cache2kConfig	null	listeners	null	/Users/nima/Developer/annotator-run/src/main/java/org/cache2k/config/Cache2kConfig.java
FIELD	org.cache2k.config.Cache2kConfig	null	asyncListeners	null	/Users/nima/Developer/annotator-run/src/main/java/org/cache2k/config/Cache2kConfig.java
FIELD	org.cache2k.config.Cache2kConfig	null	lifecycleListeners	null	/Users/nima/Developer/annotator-run/src/main/java/org/cache2k/config/Cache2kConfig.java
FIELD	org.cache2k.config.Cache2kConfig	null	features	null	/Users/nima/Developer/annotator-run/src/main/java/org/cache2k/config/Cache2kConfig.java
FIELD	org.cache2k.config.Cache2kConfig	null	sections	null	/Users/nima/Developer/annotator-run/src/main/java/org/cache2k/config/Cache2kConfig.java
METHOD	org.cache2k.config.Cache2kConfig	getName()	null	null	/Users/nima/Developer/annotator-run/src/main/java/org/cache2k/config/Cache2kConfig.java
METHOD	org.cache2k.config.Cache2kConfig	getKeyType()	null	null	/Users/nima/Developer/annotator-run/src/main/java/org/cache2k/config/Cache2kConfig.java
METHOD	org.cache2k.config.Cache2kConfig	getValueType()	null	null	/Users/nima/Developer/annotator-run/src/main/java/org/cache2k/config/Cache2kConfig.java
METHOD	org.cache2k.config.Cache2kConfig	getExpireAfterWrite()	null	null	/Users/nima/Developer/annotator-run/src/main/java/org/cache2k/config/Cache2kConfig.java
METHOD	org.cache2k.config.Cache2kConfig	getTimerLag()	null	null	/Users/nima/Developer/annotator-run/src/main/java/org/cache2k/config/Cache2kConfig.java
METHOD	org.cache2k.config.Cache2kConfig	getLoader()	null	null	/Users/nima/Developer/annotator-run/src/main/java/org/cache2k/config/Cache2kConfig.java
METHOD	org.cache2k.config.Cache2kConfig	getAdvancedLoader()	null	null	/Users/nima/Developer/annotator-run/src/main/java/org/cache2k/config/Cache2kConfig.java
METHOD	org.cache2k.config.Cache2kConfig	getAsyncLoader()	null	null	/Users/nima/Developer/annotator-run/src/main/java/org/cache2k/config/Cache2kConfig.java
METHOD	org.cache2k.config.Cache2kConfig	getExpiryPolicy()	null	null	/Users/nima/Developer/annotator-run/src/main/java/org/cache2k/config/Cache2kConfig.java
METHOD	org.cache2k.config.Cache2kConfig	getWriter()	null	null	/Users/nima/Developer/annotator-run/src/main/java/org/cache2k/config/Cache2kConfig.java
METHOD	org.cache2k.config.Cache2kConfig	getExceptionPropagator()	null	null	/Users/nima/Developer/annotator-run/src/main/java/org/cache2k/config/Cache2kConfig.java
METHOD	org.cache2k.config.Cache2kConfig	getResiliencePolicy()	null	null	/Users/nima/Developer/annotator-run/src/main/java/org/cache2k/config/Cache2kConfig.java
PARAMETER	org.cache2k.config.Cache2kConfig	setResiliencePolicy(org.cache2k.config.CustomizationSupplier)	v	0	/Users/nima/Developer/annotator-run/src/main/java/org/cache2k/config/Cache2kConfig.java
METHOD	org.cache2k.config.Cache2kConfig	getLoaderExecutor()	null	null	/Users/nima/Developer/annotator-run/src/main/java/org/cache2k/config/Cache2kConfig.java
METHOD	org.cache2k.config.Cache2kConfig	getRefreshExecutor()	null	null	/Users/nima/Developer/annotator-run/src/main/java/org/cache2k/config/Cache2kConfig.java
METHOD	org.cache2k.config.Cache2kConfig	getExecutor()	null	null	/Users/nima/Developer/annotator-run/src/main/java/org/cache2k/config/Cache2kConfig.java
METHOD	org.cache2k.config.Cache2kConfig	getAsyncListenerExecutor()	null	null	/Users/nima/Developer/annotator-run/src/main/java/org/cache2k/config/Cache2kConfig.java
METHOD	org.cache2k.config.Cache2kConfig	getWeigher()	null	null	/Users/nima/Developer/annotator-run/src/main/java/org/cache2k/config/Cache2kConfig.java
METHOD	org.cache2k.config.Cache2kConfig	durationCheckAndSanitize(java.time.Duration)	null	null	/Users/nima/Developer/annotator-run/src/main/java/org/cache2k/config/Cache2kConfig.java
FIELD	org.cache2k.Cache2kBuilder	null	keyType	null	/Users/nima/Developer/annotator-run/src/main/java/org/cache2k/Cache2kBuilder.java
FIELD	org.cache2k.Cache2kBuilder	null	valueType	null	/Users/nima/Developer/annotator-run/src/main/java/org/cache2k/Cache2kBuilder.java
FIELD	org.cache2k.Cache2kBuilder	null	config	null	/Users/nima/Developer/annotator-run/src/main/java/org/cache2k/Cache2kBuilder.java
FIELD	org.cache2k.Cache2kBuilder	null	manager	null	/Users/nima/Developer/annotator-run/src/main/java/org/cache2k/Cache2kBuilder.java
PARAMETER	org.cache2k.Cache2kBuilder	Cache2kBuilder(org.cache2k.config.CacheType,org.cache2k.config.CacheType)	keyType	0	/Users/nima/Developer/annotator-run/src/main/java/org/cache2k/Cache2kBuilder.java
PARAMETER	org.cache2k.Cache2kBuilder	Cache2kBuilder(org.cache2k.config.CacheType,org.cache2k.config.CacheType)	valueType	1	/Users/nima/Developer/annotator-run/src/main/java/org/cache2k/Cache2kBuilder.java
METHOD	org.cache2k.config.CacheType	getType()	null	null	/Users/nima/Developer/annotator-run/src/main/java/org/cache2k/config/CacheType.java
METHOD	org.cache2k.config.CacheType	getTypeArguments()	null	null	/Users/nima/Developer/annotator-run/src/main/java/org/cache2k/config/CacheType.java
METHOD	org.cache2k.config.SectionContainer	getSection(java.lang.Class)	null	null	/Users/nima/Developer/annotator-run/src/main/java/org/cache2k/config/SectionContainer.java
METHOD	org.cache2k.integration.LoadDetail	getNextInChain()	null	null	/Users/nima/Developer/annotator-run/src/main/java/org/cache2k/integration/LoadDetail.java
METHOD	org.cache2k.config.ToggleFeature	extract(org.cache2k.Cache2kBuilder,java.lang.Class)	null	null	/Users/nima/Developer/annotator-run/src/main/java/org/cache2k/config/ToggleFeature.java
METHOD	org.cache2k.config.CacheTypeCapture	getType()	null	null	/Users/nima/Developer/annotator-run/src/main/java/org/cache2k/config/CacheTypeCapture.java
METHOD	org.cache2k.config.CacheTypeCapture	getTypeArguments()	null	null	/Users/nima/Developer/annotator-run/src/main/java/org/cache2k/config/CacheTypeCapture.java
METHOD	org.cache2k.config.CacheTypeCapture$BaseType	getComponentType()	null	null	/Users/nima/Developer/annotator-run/src/main/java/org/cache2k/config/CacheTypeCapture.java
METHOD	org.cache2k.config.CacheTypeCapture$BaseType	getType()	null	null	/Users/nima/Developer/annotator-run/src/main/java/org/cache2k/config/CacheTypeCapture.java
METHOD	org.cache2k.config.CacheTypeCapture$BaseType	getTypeArguments()	null	null	/Users/nima/Developer/annotator-run/src/main/java/org/cache2k/config/CacheTypeCapture.java
METHOD	org.cache2k.config.CacheTypeCapture$OfArray	finalPrimitiveType(org.cache2k.config.CacheType)	null	null	/Users/nima/Developer/annotator-run/src/main/java/org/cache2k/config/CacheTypeCapture.java
FIELD	org.cache2k.config.CustomizationSupplierByClassName	null	className	null	/Users/nima/Developer/annotator-run/src/main/java/org/cache2k/config/CustomizationSupplierByClassName.java
METHOD	org.cache2k.config.CustomizationSupplierByClassName	getClassName()	null	null	/Users/nima/Developer/annotator-run/src/main/java/org/cache2k/config/CustomizationSupplierByClassName.java
PARAMETER	org.cache2k.config.CustomizationSupplierByClassName	checkNull(java.lang.String)	className	0	/Users/nima/Developer/annotator-run/src/main/java/org/cache2k/config/CustomizationSupplierByClassName.java
FIELD	org.cache2k.config.Cache2kManagerConfig	null	version	null	/Users/nima/Developer/annotator-run/src/main/java/org/cache2k/config/Cache2kManagerConfig.java
FIELD	org.cache2k.config.Cache2kManagerConfig	null	defaultManagerName	null	/Users/nima/Developer/annotator-run/src/main/java/org/cache2k/config/Cache2kManagerConfig.java
METHOD	org.cache2k.config.Cache2kManagerConfig	getDefaultManagerName()	null	null	/Users/nima/Developer/annotator-run/src/main/java/org/cache2k/config/Cache2kManagerConfig.java
METHOD	org.cache2k.config.Cache2kManagerConfig	getVersion()	null	null	/Users/nima/Developer/annotator-run/src/main/java/org/cache2k/config/Cache2kManagerConfig.java
